Date,Open,High,Low,Close,Adj Close,Volume,RSI,Stochastic,MACD,MACD_Signal,EMA
2018-03-26,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,362200,,,,,
2018-03-27,9.6899995803833,9.75,9.6899995803833,9.75,9.75,5100,,,,,
2018-03-28,9.699999809265137,9.789999961853027,9.684000015258789,9.789999961853027,9.789999961853027,32800,,,,,
2018-03-29,9.6899995803833,9.690999984741211,9.6899995803833,9.690999984741211,9.690999984741211,1000,,,,,
2018-04-02,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,401000,,,,,
2018-04-03,9.680000305175781,9.699999809265137,9.680000305175781,9.699999809265137,9.699999809265137,481400,,,,,
2018-04-04,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,,,,,
2018-04-05,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,,,,,
2018-04-06,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,900,,,,,
2018-04-09,9.850000381469727,9.850000381469727,9.699999809265137,9.699999809265137,9.699999809265137,3300,,,,,
2018-04-10,9.699999809265137,9.699999809265137,9.6899995803833,9.6899995803833,9.6899995803833,132300,,,,,
2018-04-11,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,,,,,
2018-04-12,9.6899995803833,9.869999885559082,9.670000076293945,9.680000305175781,9.680000305175781,560500,,,,,
2018-04-13,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,47.127959895583516,4.762012888224849,,,
2018-04-16,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,47.127959895583516,4.762012888224849,,,
2018-04-17,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,47.127959895583516,4.762012888224849,,,
2018-04-18,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,47.127959895583516,4.762012888224849,,,
2018-04-19,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,47.127959895583516,4.762012888224849,,,
2018-04-20,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,47.127959895583516,4.762012888224849,,,
2018-04-23,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,47.127959895583516,4.762012888224849,,,9.692632968979302
2018-04-24,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,47.127959895583516,4.762012888224849,,,9.691429858140872
2018-04-25,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,47.12795989558351,4.762012888224849,,,9.690341329287055
2018-04-26,9.680000305175781,9.6899995803833,9.680000305175781,9.6899995803833,9.6899995803833,3300,49.66993509042061,9.999761581193525,,,9.690308781772412
2018-04-27,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,49.66993509042061,9.999761581193525,,,9.690279334021069
2018-04-30,9.720000267028809,9.720000267028809,9.680000305175781,9.680000305175781,9.680000305175781,24800,47.04666247038887,5.000119209403238,,,9.689300378892947
2018-05-01,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,1000,52.45529392656514,14.999880790596762,-0.0026282081296393756,,9.690319372261726
2018-05-02,9.680000305175781,9.710000038146973,9.670000076293945,9.710000038146973,9.710000038146973,2400,54.93396445574134,79.99961853172863,-0.0007093111839981958,,9.692193721393656
2018-05-03,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,0,54.93396445574134,79.99961853172863,0.0008021814222320955,,9.693889561084449
2018-05-04,9.970000267028809,9.979999542236328,9.75,9.75,9.75,500,63.710394363903056,25.806471460477823,0.005168137755308777,,9.69923341240974
2018-05-07,9.6899995803833,9.6899995803833,9.680000305175781,9.6899995803833,9.6899995803833,500,48.46399907460075,6.451464046416332,0.003743504397208497,,9.698353999835794
2018-05-08,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,48.46399907460075,6.451464046416332,0.0025846776420355155,,9.697558340840319
2018-05-09,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,60100,48.46399907460075,6.451464046416332,0.0016473099262501734,,9.696838458892032
2018-05-10,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,48.46399907460075,6.451464046416332,0.0008941322580273692,,9.696187137129295
2018-05-11,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,48.46399907460075,6.451464046416332,0.0002938462529176178,0.0008940906162714781,9.695597846010628
2018-05-14,9.720000267028809,9.720000267028809,9.699999809265137,9.720000267028809,9.720000267028809,500,56.076900183685886,16.1291215721502,0.0022134051978106584,0.0011579535325793142,9.697921886107597
2018-05-15,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,517800,56.076900183685886,16.1291215721502,0.0036921091552297725,0.0016647846571094058,9.700024589052475
2018-05-16,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0,56.076900183685886,16.1291215721502,0.004808562578789477,0.0022935402414454202,9.70192703457403
2018-05-17,9.710000038146973,9.75,9.670000076293945,9.694000244140625,9.694000244140625,59200,48.34651348843333,7.7420029656245966,0.003554402465669071,0.0025457126862901505,9.701172102151801
2018-05-18,9.694000244140625,9.694000244140625,9.694000244140625,9.694000244140625,9.694000244140625,0,48.34651348843333,7.7420029656245966,0.002531292377433658,0.002542828624518852,9.7004890680555
2018-05-21,9.694000244140625,9.694000244140625,9.694000244140625,9.694000244140625,9.694000244140625,0,48.34651348843333,7.7420029656245966,0.0017008637626911849,0.002374435652153319,9.699871084825512
2018-05-22,9.694000244140625,9.694000244140625,9.694000244140625,9.694000244140625,9.694000244140625,0,48.34651348843333,7.7420029656245966,0.0010308599903119386,0.0021057205197850433,9.699311957141237
2018-05-23,9.694000244140625,9.694000244140625,9.694000244140625,9.694000244140625,9.694000244140625,0,48.34651348843334,7.7420029656245966,0.0004941805676192956,0.0017834125293518938,9.698806079712607
2018-05-24,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,700,46.90532395761478,24.999403952983812,-0.0002510677193221511,0.001376516479617085,9.697967365490769
