Date,Open,High,Low,Close,Adj Close,Volume,RSI,Stochastic,MACD,MACD_Signal,EMA
2021-03-05,135.0,141.60000610351562,121.80000305175781,129.3000030517578,129.3000030517578,3610,23.89684433059304,7.163323991028939,,,168.64795108116067
2021-03-08,134.6999969482422,139.5,127.83000183105469,128.6999969482422,128.6999969482422,2940,23.720847622101928,7.165102469182555,,,164.84338402088272
2021-03-09,128.10000610351562,138.89999389648438,128.10000610351562,134.6999969482422,134.6999969482422,3570,29.32619737327134,13.395631866751955,,,161.97258525205982
2021-03-10,143.10000610351562,148.5,135.60000610351562,147.0,147.0,4753,39.19129259383911,27.631576525757655,,,160.54662475186365
2021-03-11,148.5,174.0,148.5,168.0,168.0,2980,51.61047350631674,50.65789308574386,,,161.25647001359093
2021-03-12,170.6999969482422,170.6999969482422,159.0,159.0,159.0,1480,47.16465488300044,43.97163235693306,,,161.04156810753466
2021-03-15,159.0,168.60000610351562,159.0,163.1999969482422,163.1999969482422,1603,49.35707523705813,52.272721580456114,-7.942405445721249,,161.2471327590306
2021-03-16,167.39999389648438,178.5,160.1999969482422,171.0,171.0,2240,53.23789778398829,67.21311338719075,-6.164875509693843,,162.17597725817052
2021-03-17,168.60000610351562,173.6999969482422,163.1999969482422,173.39999389648438,173.39999389648438,1353,54.395898835700066,91.00527975659135,-4.510516354286807,,163.24493122372422
2021-03-18,168.3000030517578,170.10000610351562,165.0,167.6999969482422,167.6999969482422,773,51.155794955982294,80.95237454489381,-3.617664734334369,,163.66922319748784
2021-03-19,168.0,176.39999389648438,165.0,171.0,171.0,1067,52.90481072529262,86.77248606054376,-2.6136620566321653,,164.3673924167747
2021-03-22,177.0,177.0,152.10000610351562,157.1999969482422,157.1999969482422,4640,45.55805823067077,62.43385502965507,-2.8981198938247132,,163.6847833245335
2021-03-23,157.1999969482422,159.0,148.5,150.0,150.0,2693,42.26063934877512,49.735447030066275,-3.6623174442618733,,162.38147062695887
2021-03-24,147.89999389648438,156.0,140.39999389648438,141.0,141.0,1010,38.50864612236848,33.862430302718785,-4.937260625438995,,160.34514009105803
2021-03-25,137.39999389648438,148.1999969482422,133.5,146.6999969482422,146.6999969482422,1177,42.019591329509176,37.24096269802624,-5.425182043590496,-4.919309787648312,159.0456026488851
2021-03-26,148.5,148.5,139.52999877929688,141.89999389648438,141.89999389648438,1133,39.95093422172219,27.380931476524168,-6.12853744890819,-5.161155319900288,157.41268752960886
2021-03-29,141.3000030517578,146.6999969482422,141.3000030517578,142.8000030517578,142.8000030517578,590,40.542001703560004,20.666673448350693,-6.537962891412718,-5.436516834202775,156.02100329362304
2021-03-30,145.5,145.5,135.0,136.5,136.5,1100,37.741544162340006,6.666666666666667,-7.286795457145786,-5.806572558791378,154.1618601228018
2021-03-31,138.0,147.66000366210938,138.0,147.0,147.0,1790,44.60900503734133,30.0,-6.952840396598788,-6.03582612635286,153.4797782063445
2021-04-01,148.5,154.11000061035156,144.0,144.0,144.0,1603,43.14466613367091,23.333333333333332,-6.851276284812968,-6.198916158044882,152.57694218669263
2021-04-05,144.0,146.25,129.0,136.5,136.5,1073,39.64125466378059,15.151515151515152,-7.291916638430223,-6.417516254121951,151.04580483557905
2021-04-06,142.02000427246094,148.1999969482422,136.5,144.3000030517578,144.3000030517578,3597,44.67300739983567,31.875006357828777,-6.9318264539339225,-6.520378294084345,150.40334752283417
2021-04-07,138.89999389648438,146.6999969482422,138.89999389648438,140.10000610351562,140.10000610351562,2467,42.61303934997835,23.12501271565755,-6.905751832847216,-6.59745300183692,149.4220769114705
2021-04-08,144.89999389648438,148.5,141.60000610351562,144.60000610351562,144.60000610351562,1260,45.512139839196905,32.500012715657554,-6.447650613102951,-6.5674925240901265,148.96283207261766
2021-04-09,141.3000030517578,143.63999938964844,138.0,139.1999969482422,139.1999969482422,343,42.72295078784225,21.249993642171223,-6.446031862292614,-6.5432003917306245,148.03303825124857
2021-04-12,143.49000549316406,148.5,136.0800018310547,137.39999389648438,137.39999389648438,490,41.80329638468226,27.999979654947918,-6.514894544706323,-6.537539222325765,147.02036736031866
2021-04-13,135.60000610351562,145.8000030517578,135.60000610351562,137.10000610351562,137.10000610351562,417,41.6424118445472,30.000022605613427,-6.51853362643871,-6.533738103148354,146.07557105014692
2021-04-14,135.89999389648438,141.0,135.89999389648438,140.39999389648438,140.39999389648438,283,44.187084524951814,45.40021353796679,-6.1838525858903495,-6.4637609996967536,145.53503989265525
2021-04-15,141.0,141.0,135.0,138.89999389648438,138.89999389648438,260,43.26361825052191,39.42649803203555,-5.9708249605502886,-6.365173791867461,144.9031307501628
2021-04-16,136.35000610351562,139.5,132.0,135.89999389648438,135.89999389648438,730,41.400066697416165,27.47906702017308,-5.975195624907229,-6.287178158475415,144.04568914505057
2021-04-19,135.0,138.0,130.55999755859375,136.1999969482422,136.1999969482422,527,41.67064616652042,28.673822274914638,-5.886594669777054,-6.207061460735742,143.29848036440217
2021-04-20,132.60000610351562,137.6999969482422,130.5,131.6999969482422,131.6999969482422,580,38.77825203219944,10.75267575712092,-6.109068626073622,-6.187462893803319,142.19386289619644
2021-04-21,130.5,134.6999969482422,130.5,133.5,133.5,130,40.555644244116095,17.921146517793716,-6.070162580569473,-6.16400283115655,141.36587595370153
2021-04-22,135.0,144.0,132.89999389648438,132.89999389648438,132.89999389648438,993,40.137339071266496,19.999968699919872,-6.018368728895723,-6.134876010704384,140.55960147206181
2021-04-23,138.3000030517578,143.49000549316406,132.0,140.39999389648438,140.39999389648438,513,47.435666907017904,54.999966091579864,-5.31091350346594,-5.970083509256695,140.54440075057823
2021-04-26,137.39999389648438,138.08999633789062,134.91000366210938,135.89999389648438,135.89999389648438,113,43.97167925470731,29.99996609157986,-5.055090594613915,-5.78708492632814,140.10207628828357
2021-04-27,137.10000610351562,140.6999969482422,136.1999969482422,138.89999389648438,138.89999389648438,363,46.762808121054654,46.66663275824653,-4.557735431329718,-5.541215027328455,139.98759225096936
2021-04-28,135.0,140.72999572753906,135.0,136.1699981689453,136.1699981689453,440,44.5861144971503,31.499989827473957,-4.333907137149112,-5.299753449292587,139.62401186220518
2021-04-29,141.0,141.0,130.77000427246094,134.10000610351562,134.10000610351562,1383,42.953489034169806,20.00003390842014,-4.274281406048743,-5.094659040643818,139.0979160756633
2021-04-30,134.10000610351562,134.10000610351562,129.60000610351562,134.10000610351562,134.10000610351562,197,42.953489034169806,27.77778301055965,-4.178856330046472,-4.911498498524349,138.62192464974447
2021-05-03,132.89999389648438,135.0,129.0,133.5,133.5,213,42.43117897267997,30.0,-4.104334534256225,-4.750065705670725,138.13412230214976
2021-05-04,133.8000030517578,141.0,129.2100067138672,138.0,138.0,443,47.579575706413834,60.0,-3.6402011098136597,-4.528092786499312,138.12134874956408
2021-05-05,139.5,139.5,130.1999969482422,130.8000030517578,130.8000030517578,357,41.226733371526045,12.000020345052084,-3.8094387690439646,-4.384361983008242,137.4240777307254
2021-05-06,132.3000030517578,137.94000244140625,130.5,133.25999450683594,133.25999450683594,217,43.978962756840204,28.39996337890625,-3.7023813344854375,-4.247965853303682,137.02749837606927
2021-05-07,133.1699981689453,133.1699981689453,129.60000610351562,130.2899932861328,130.2899932861328,127,41.45496445899828,8.599955240885416,-3.8132352214886964,-4.161019726940685,136.38583122464675
2021-05-10,133.1999969482422,135.0,129.60000610351562,129.60000610351562,129.60000610351562,673,40.868153561057895,4.000040690104167,-3.911672597993629,-4.111150301151274,135.7395621654914
2021-05-11,129.60000610351562,129.60000610351562,121.94999694824219,127.80000305175781,127.80000305175781,933,39.30505302635184,26.530636253355375,-4.087808420204738,-4.106481924961967,134.98341367846916
2021-05-12,120.5999984741211,127.5,120.5999984741211,126.87000274658203,126.87000274658203,457,38.48602366567833,27.39188444653909,-4.253409918700896,-4.135867523709753,134.2107078754323
2021-05-13,124.5,127.5,124.5,126.0,126.0,583,37.6947010042448,26.470593735145588,-4.404084703076791,-4.189510959583161,133.42873569681967
2021-05-14,127.31999969482422,127.31999969482422,124.5,126.30000305175781,126.30000305175781,193,38.16683122053134,27.941196820038677,-4.448013880973804,-4.241211543861289,132.74980877824234
2021-05-17,125.69999694824219,127.19999694824219,124.5,124.5,124.5,330,36.38529379631972,19.117653108660146,-4.5753316982017225,-4.308035574729376,131.964112704124
2021-05-18,126.0,126.0,123.30000305175781,125.4000015258789,125.4000015258789,1183,37.944991289377846,23.529424964349413,-4.5511465991141336,-4.356657779606328,131.33895925857684
2021-05-19,124.5,133.5,124.5,128.72999572753906,128.72999572753906,457,43.46784227153429,39.85292473191469,-4.214692678054234,-4.32826475929591,131.09048654133514
2021-05-20,127.5,127.5,123.0,126.0,126.0,1273,40.3011416536866,26.470593735145588,-4.120835929813211,-4.28677899339937,130.60567829930324
2021-05-21,125.69999694824219,129.0,124.80000305175781,128.6999969482422,128.6999969482422,340,44.59983046804612,39.70587190322338,-3.784955975293798,-4.186414389778255,130.42418483729742
2021-05-24,130.0500030517578,141.0,127.19999694824219,140.39999389648438,140.39999389648438,1887,58.53371646310491,97.05879383021382,-2.5453356734567762,-3.8581986465139595,131.3742618905533
2021-05-25,140.39999389648438,141.0,132.05999755859375,137.10000610351562,137.10000610351562,913,54.37933546209301,80.88238429032985,-1.8083634013887604,-3.4482315974889195,131.91957086321636
2021-05-26,141.0,151.8000030517578,132.08999633789062,149.8800048828125,149.8800048828125,2127,64.79908609138616,93.8461606178048,-0.1908682610907988,-2.796758930209296,133.63008838889218
2021-05-27,148.5,148.5,141.3000030517578,143.10000610351562,143.10000610351562,983,57.31943856099782,72.11539848786401,0.5377205446242499,-2.129863035242587,134.5319853140944
2021-05-28,143.10000610351562,147.0,138.3000030517578,145.5,145.5,1763,59.11833448409534,79.807685489016,1.2938768651220016,-1.4451150551696692,135.57655814132352
2021-06-01,144.89999389648438,145.5,128.6999969482422,144.0,144.0,390,57.48748080900626,74.99999388670399,1.7519038755960423,-0.8057112690165269,136.3787906992927
2021-06-02,144.0,144.0,127.5,134.10000610351562,134.10000610351562,1560,48.06346085846151,38.54168377540548,1.3010491270958084,-0.3843591897940598,136.16176359493298
2021-06-03,129.24000549316406,135.0,129.24000549316406,134.27999877929688,134.27999877929688,430,48.22962939040557,39.1666582778657,0.9473469691924663,-0.11801795799675463,135.98254789820572
2021-06-04,136.5,143.1300048828125,136.5,137.6999969482422,137.6999969482422,210,51.41069198056657,51.04165066171745,0.9322542838086463,0.09203649036432555,136.14611447439967
2021-06-07,143.39999389648438,143.39999389648438,135.60000610351562,141.0,141.0,840,54.32693838554689,62.49999337726239,1.1730536565534635,0.30823992360215313,136.6083892863616
2021-06-08,138.60000610351562,140.10000610351562,135.3000030517578,135.3000030517578,135.3000030517578,390,48.870884322682976,42.70833940417614,0.8936453896811827,0.4253210168179591,136.4837810735422
2021-06-09,138.0,150.0,136.8000030517578,150.0,150.0,3200,60.02186913263058,93.74999006589358,1.8372011150435128,0.7076970364630699,137.77104001891914
2021-06-10,146.10000610351562,147.0,141.60000610351562,144.8699951171875,144.8699951171875,557,55.474854691391236,74.33330394603588,2.1462862526381343,0.9954148796980828,138.44713098065898
2021-06-11,150.0,150.0,139.1999969482422,149.39999389648438,149.39999389648438,340,58.46695134638941,90.24386764306352,2.7253552943711554,1.3414029626326975,139.49026078216616
2021-06-14,151.7100067138672,239.1300048828125,150.3000030517578,161.10000610351562,161.10000610351562,67560,65.00755046312783,30.09943978663121,4.08131799265027,1.889385968636212,141.54833176515183
2021-06-15,156.89999389648438,179.82000732421875,154.02000427246094,169.1999969482422,169.1999969482422,3543,68.6843355687414,37.35554521565973,5.743324299512068,2.6601736348113834,144.1818236873509
2021-06-16,173.10000610351562,189.89999389648438,169.5,175.5,175.5,3487,71.21749973143784,42.999191884287455,7.482579349763256,3.624654777801758,147.16450714569845
2021-06-17,173.39999389648438,178.1999969482422,165.69000244140625,168.60000610351562,168.60000610351562,1527,65.0144634995654,36.81806351855112,8.209545139844352,4.541632850210277,149.2059832369191
2021-06-18,167.39999389648438,176.6999969482422,159.89999389648438,169.8000030517578,169.8000030517578,2313,65.57602169913827,37.893040581843316,8.781275414099923,5.389561362988207,151.16731845737993
2021-06-21,167.10000610351562,171.0,159.0,163.1999969482422,163.1999969482422,770,59.88281057417788,31.9806462301238,8.602644510582678,6.032177992507102,152.31328783746204
2021-06-22,167.6999969482422,170.39999389648438,160.11000061035156,170.1300048828125,170.1300048828125,1093,63.46911005989699,37.20993686118834,8.917476834395757,6.609237760884834,154.0101180322573
2021-06-23,168.3000030517578,177.0,163.64999389648438,164.39999389648438,164.39999389648438,1033,58.78937462434155,28.026572600929107,8.605421774834014,7.00847456367467,154.99963001932656
2021-06-24,164.39999389648438,177.60000610351562,163.8000030517578,171.60000610351562,171.60000610351562,1007,62.52812741830738,34.96099625503501,8.837226656082066,7.37422498215615,156.58061821782076
2021-06-25,169.5,178.52999877929688,169.5,176.39999389648438,176.39999389648438,837,64.81957640598665,39.583925763192944,9.301036040475253,7.7595871938199705,158.4681778062649
2021-06-28,176.6999969482422,187.86000061035156,167.10000610351562,177.3000030517578,177.3000030517578,1447,65.24868529778495,39.57783570341853,9.63022035071424,8.133713825198825,160.2616849725023
2021-06-29,179.6999969482422,179.6999969482422,172.5,175.1999969482422,175.1999969482422,280,63.30831110212612,36.02521479190834,9.6108603308123,8.42914312632152,161.68438135114422
2021-06-30,179.39999389648438,195.0,171.36000061035156,188.39999389648438,188.39999389648438,3053,69.4567743675629,49.23445716171277,10.53915795974251,8.851146093005719,164.2287254030814
2021-07-01,192.89999389648438,198.0,182.10000610351562,186.0,186.0,2490,67.25022518119073,40.1891210315855,10.954899803090854,9.271896835022746,166.30218012659748
2021-07-02,184.8000030517578,195.0,184.5,194.6999969482422,194.6999969482422,2257,70.86371492542163,92.49658169090853,11.849798157105738,9.787477099439345,169.00673410961124
2021-07-06,194.6999969482422,194.6999969482422,183.60000610351562,187.8000030517578,187.8000030517578,1193,64.76070128107374,73.84616167117387,11.865462047772667,10.20307408910601,170.79656924695854
2021-07-07,186.60000610351562,186.89999389648438,173.39999389648438,183.92999267578125,183.92999267578125,1203,61.558444398057176,63.92305814302885,11.433796609638677,10.449218593212544,172.047371478275
2021-07-08,172.8300018310547,190.1999969482422,171.47999572753906,176.22000122070312,176.22000122070312,253,55.654142309578816,44.153849283854164,10.35025546243756,10.429425967057547,172.4447647870777
2021-07-09,177.0,188.1300048828125,174.50999450683594,177.89999389648438,177.89999389648438,397,56.63026822770741,48.4615228114984,9.517392093753301,10.2470191923967,172.964310416545
2021-07-12,172.5,189.0,172.5,183.0,183.0,547,59.54171119105148,60.41171749372473,9.163241598412156,10.03026367359979,173.92009037687404
2021-07-13,186.0,187.5,174.3000030517578,180.47999572753906,180.47999572753906,390,57.48811576066091,48.9956298125146,8.58032287407778,9.740275513695389,174.54484326741357
2021-07-14,178.1999969482422,179.75999450683594,176.25,179.22000122070312,179.22000122070312,380,56.43994458132055,45.087717967582655,7.9253263302610435,9.37728567700852,174.9900964058221
2021-07-15,174.3000030517578,185.19000244140625,174.0,177.3000030517578,177.3000030517578,453,54.80028458993866,33.009705381859916,7.16867304364817,8.93556315033645,175.21008751495884
2021-07-16,176.10000610351562,177.0,175.5,175.8000030517578,175.8000030517578,230,53.49279676428737,28.155335490962745,6.374501117741858,8.423350743817531,175.26626994703494
2021-07-19,174.60000610351562,183.60000610351562,174.0,177.0,177.0,1077,54.429521512516494,21.17116936511637,5.775369010777638,7.893754397209553,175.43138709493638
2021-07-20,174.89999389648438,179.91000366210938,171.60000610351562,174.89999389648438,174.89999389648438,217,52.438980591339075,13.288263390532792,5.072625488393868,7.329528615446416,175.38077821889334
2021-07-21,178.8000030517578,197.39999389648438,176.10000610351562,190.1999969482422,190.1999969482422,1860,63.04334973961329,70.58822852507026,5.68474832269618,7.000572556896369,176.79213238359324
2021-07-22,191.6999969482422,195.0,177.38999938964844,193.5,193.5,437,64.86307148739414,84.95372618831065,6.3627963899085955,6.873017323498814,178.38335787087007
2021-07-23,194.6999969482422,194.6999969482422,175.52999877929688,186.89999389648438,186.89999389648438,317,58.64367501715275,59.490737879063495,6.295023917046336,6.757418642208319,179.1944660637857
2021-07-26,184.8000030517578,191.1300048828125,177.0,181.9499969482422,181.9499969482422,597,54.42843906623136,40.39352608152268,5.775316110048948,6.560998135776445,179.4568975765911
2021-07-27,182.39999389648438,189.89999389648438,175.52999877929688,186.60000610351562,186.60000610351562,750,57.51761844150311,58.33337748492517,5.673262961852856,6.383451100991728,180.13719362677438
2021-07-28,176.39999389648438,190.1999969482422,176.39999389648438,186.17999267578125,186.17999267578125,123,57.14083668383348,56.511602599436486,5.495148877585365,6.205790656310455,180.71269829810836
2021-07-29,186.3000030517578,195.3000030517578,180.4499969482422,193.0800018310547,193.0800018310547,1050,61.59207634006248,83.255836785291,5.843406107396618,6.133313746527689,181.89053672981754
2021-07-30,195.0,206.39999389648438,182.49000549316406,200.6999969482422,200.6999969482422,1987,65.81456168515744,83.62069267911106,6.657528549133815,6.238156707048914,183.68191389347703
2021-08-02,203.6999969482422,205.1999969482422,195.0,196.0500030517578,196.0500030517578,1357,61.37994402281592,70.25863656533308,6.848564811753846,6.360238327989901,184.8598271466466
2021-08-03,203.6999969482422,203.6999969482422,189.0,199.1999969482422,199.1999969482422,220,63.189404276075386,79.31034633955554,7.171472339033215,6.5224851301985645,186.22555760394144
2021-08-04,193.5,201.3000030517578,186.3000030517578,191.6999969482422,191.6999969482422,407,56.41227182829766,57.758614641777875,6.744445788166246,6.566877261792102,186.74693277958912
2021-08-05,189.0,190.5,186.50999450683594,189.3000030517578,189.3000030517578,233,54.401574330673114,50.862078037333184,6.141568541036179,6.481815517640918,186.99008232931945
2021-08-06,180.60000610351562,204.0,180.60000610351562,191.39999389648438,191.39999389648438,1013,55.88330102132357,56.89653660444469,5.766760069604402,6.338804428033615,187.4100739071447
2021-08-09,191.85000610351562,194.61000061035156,187.1999969482422,190.32000732421875,190.32000732421875,160,54.89534097830016,47.91062806708135,5.32123587032919,6.13529071649273,187.68721042305648
2021-08-10,189.0,198.0,188.94000244140625,195.0,195.0,433,58.33298731185016,63.07095659326102,5.284870333690634,5.965206639932312,188.38366657324156
2021-08-11,197.5500030517578,203.39999389648438,192.0,199.1999969482422,199.1999969482422,893,61.191592005348184,76.67639103631267,5.53119486542974,5.878404285031798,189.41379327562257
2021-08-12,189.60000610351562,197.19000244140625,189.0,197.19000244140625,197.19000244140625,80,59.101846656063046,70.16523190199575,5.500809169062592,5.802885261837957,190.15438462474484
2021-08-13,189.89999389648438,194.6999969482422,189.89999389648438,194.6999969482422,194.6999969482422,73,56.52645387238305,62.09912925535911,5.215682510983356,5.685444711667038,190.58730008412553
2021-08-16,189.3000030517578,194.3699951171875,188.25,190.1999969482422,190.1999969482422,337,52.10731161030884,46.00001017252604,4.573880342847389,5.463131837903108,190.55041407118426
2021-08-17,186.02999877929688,193.13999938964844,180.0,187.1999969482422,187.1999969482422,1100,49.338064120205615,27.27272201832211,3.779603654503262,5.12642620122314,190.23132672614219
2021-08-18,191.07000732421875,193.1999969482422,183.0,187.1999969482422,187.1999969482422,537,49.338064120205615,27.27272201832211,3.114234697487177,4.723987900475947,189.94262865205647
2021-08-19,189.05999755859375,189.60000610351562,180.0,182.6999969482422,182.6999969482422,560,45.16261839716629,10.714274901650432,2.1984700195117455,4.218884324283107,189.25285420407414
2021-08-20,186.0,190.88999938964844,180.3000030517578,189.3000030517578,189.3000030517578,1077,51.62848754287723,38.750012715657554,1.982432994945242,3.7715940584155345,189.2573445705202
2021-08-23,193.52999877929688,196.74000549316406,180.3000030517578,184.0500030517578,184.0500030517578,353,46.89207718408351,16.87501271565755,1.3717779700575647,3.2916308407439407,188.761407283019
2021-08-24,186.89999389648438,188.39999389648438,183.89999389648438,186.0,186.0,113,48.77194410576159,25.0,1.0332670607311627,2.8399580847413852,188.49841611320767
2021-08-25,203.49000549316406,203.49000549316406,183.69000244140625,190.25999450683594,190.25999450683594,250,52.71012572475056,42.749977111816406,1.0961054592602864,2.4911875596451654,188.6661854840294
2021-08-26,183.69000244140625,192.38999938964844,180.3000030517578,183.9600067138672,183.9600067138672,303,46.96054298390721,16.858262187378404,0.6302834636914554,2.1190067404544233,188.21797798210918
2021-08-27,184.52999877929688,184.52999877929688,178.35000610351562,184.02000427246094,184.02000427246094,627,47.01981290072204,22.553692548138933,0.2629266232482621,1.747790717013191,187.8181709621427
2021-08-30,180.0,182.97000122070312,152.6999969482422,162.0,162.0,1747,32.61468910093005,18.310694008905916,-1.784466417332311,1.0413392901440908,185.3592975371767
2021-08-31,161.10000610351562,165.0,159.89999389648438,159.89999389648438,159.89999389648438,423,31.61978137667913,14.176010507803042,-3.53573533866782,0.12592436438170862,182.93460195234886
2021-09-01,171.0,171.0,159.08999633789062,165.0,165.0,597,36.672194134369775,24.217367557398454,-4.460680754947475,-0.7913966594841282,181.22654462355374
2021-09-02,162.60000610351562,173.6999969482422,162.3000030517578,162.89999389648438,162.89999389648438,763,35.508768851318536,20.08268405629558,-5.302040975333654,-1.6935255226540333,179.4811588400233
2021-09-03,164.25,170.39999389648438,162.57000732421875,167.6999969482422,167.6999969482422,370,40.180222416598184,29.533367742462687,-5.517897987457985,-2.4584000156148242,178.35914342175846
2021-09-07,170.85000610351562,173.52000427246094,162.0,163.5,163.5,943,37.61290044442557,21.264030783152183,-5.959177192401427,-3.1585554509721447,176.94398690540052
2021-09-08,167.07000732421875,175.22999572753906,159.0,160.5,160.5,887,35.85082647135812,15.357357234659647,-6.476314151346827,-3.822107191047081,175.37789291440998
2021-09-09,163.5,169.0500030517578,160.1999969482422,160.1999969482422,160.1999969482422,793,35.67086066308988,14.766683871231344,-6.831606152924678,-4.424006983422601,173.9323790128702
2021-09-10,161.30999755859375,162.0,155.10000610351562,159.0,159.0,460,34.91585082441455,12.404020460413378,-7.12784202293318,-4.964773991324717,172.51024767831112
2021-09-13,159.0,159.0,145.5,152.10000610351562,152.10000610351562,887,30.869843216226045,11.381282080226121,-7.829133547896646,-5.5376459026391025,170.56641514737822
2021-09-14,150.0,159.0,150.0,153.3000030517578,153.3000030517578,573,32.338306352371205,13.450598918596906,-8.193631327448173,-6.068842987600917,168.92199494779533
2021-09-15,158.19000244140625,158.19000244140625,147.89999389648438,155.39999389648438,155.39999389648438,137,34.94273954244183,21.11323102015208,-8.218311157688959,-6.498736621618526,167.63418532386095
2021-09-16,153.89999389648438,159.0,153.89999389648438,158.39999389648438,158.39999389648438,470,38.5799549659395,33.05148424274885,-7.904675000097711,-6.779924297314363,166.75473852125367
2021-09-17,156.60000610351562,167.6999969482422,154.02000427246094,167.6999969482422,167.6999969482422,1243,48.24065400333641,59.24738784362816,-6.826986314094256,-6.789336700670342,166.8447631333478
2021-09-20,159.3000030517578,171.89999389648438,154.5,154.8000030517578,154.8000030517578,1187,39.0625990255786,31.281548564580408,-6.933902254818577,-6.818249811499989,165.69764312557734
2021-09-21,163.13999938964844,163.13999938964844,156.24000549316406,160.8000030517578,160.8000030517578,240,44.364547707825615,51.46318617726989,-6.46001699749641,-6.746603248699273,165.23120121378503
2021-09-22,150.89999389648438,160.5,150.89999389648438,157.5,157.5,700,42.19028590889469,40.36327522537897,-6.278369053609339,-6.652956409681287,164.4948963362817
2021-09-23,157.5,160.5,155.39999389648438,160.5,160.5,133,44.83704780880406,50.45409403172371,-5.8251876838561145,-6.487402664516253,164.1144300185406
2021-09-24,157.9499969482422,160.1999969482422,157.9499969482422,160.1999969482422,160.1999969482422,23,44.61705723291749,49.44500188617753,-5.427679017279644,-6.275457935068931,163.74162686898836
2021-09-27,160.8000030517578,174.0,159.89999389648438,168.0,168.0,413,51.30652572861523,75.68114104758557,-4.432164245693144,-5.906799197193774,164.147186214799
2021-09-28,170.4600067138672,171.60000610351562,165.3000030517578,170.6999969482422,170.6999969482422,373,53.40455818599792,88.4210419236568,-3.3863091638702087,-5.402701190529061,164.77126342750788
2021-09-29,164.6999969482422,169.77000427246094,159.83999633789062,169.77000427246094,169.77000427246094,50,52.56445135834812,85.15790972793312,-2.6025040663348307,-4.842661765690215,165.24733398417007
2021-09-30,169.8000030517578,186.89999389648438,169.8000030517578,181.8000030517578,181.8000030517578,1303,61.09105992939181,87.68117971833892,-0.9990955651728086,-4.073948525586734,166.8237786572737
2021-10-01,181.1999969482422,185.6999969482422,176.6999969482422,185.39999389648438,185.39999389648438,287,63.2215815439605,96.15384615384616,0.5557006277975347,-3.1480186949098803,168.59294201338898
2021-10-04,185.39999389648438,193.1999969482422,171.0,175.67999267578125,175.67999267578125,1350,54.53823334136235,61.324496485257754,0.9921283097803553,-2.319989293971833,169.2678992193311
2021-10-05,175.8000030517578,183.60000610351562,158.10000610351562,180.0,180.0,377,57.342504839207876,68.79433570704282,1.6673684932113702,-1.5225177365351925,170.29000405558529
2021-10-06,170.39999389648438,183.0,170.39999389648438,183.0,183.0,137,59.22357233834806,75.8865337769324,2.41671771392555,-0.7346706464430441,171.50047985981524
2021-10-07,179.6999969482422,182.85000610351562,174.89999389648438,182.10000610351562,182.10000610351562,203,58.391687802577394,73.75888878507944,2.9044793542079788,-0.006840646312839538,172.50995854969148
2021-10-08,177.0,183.0,173.10000610351562,177.89999389648438,177.89999389648438,123,54.54142309892486,63.829782629006196,2.91848559883465,0.5782246027166583,173.02329524938602
2021-10-11,182.39999389648438,183.0,177.0,178.1999969482422,178.1999969482422,207,54.77083604535342,64.53900965055212,2.9201319245503896,1.0466060670834048,173.5163144588009
2021-10-12,177.0,192.60000610351562,177.0,192.0,192.0,1063,63.816673359783486,96.82540515512899,3.988998868490114,1.6350846273647468,175.27666546272462
2021-10-13,191.39999389648438,199.5,186.08999633789062,192.0,192.0,2583,63.816673359783486,81.94945980952772,4.78097155826066,2.2642620135439295,176.86936399008417
